sensor_value,timestamp_hour,rolling_mean_1h,z_score,is_anomaly,zone_id
59.62,7.75,81.18,-0.285,False,15
56.1,7.83,81.15,-0.331,False,15
390.89,7.92,109.08,2.423,True,15
58.96,8.0,87.26,-0.296,False,15
61.87,8.08,87.76,-0.271,False,15
56.76,8.17,87.06,-0.316,False,15
60.98,8.25,87.8,-0.281,False,15
61.81,8.33,88.0,-0.274,False,15
62.29,8.42,88.08,-0.27,False,15
52.74,8.5,87.23,-0.36,False,15
59.98,8.58,87.06,-0.283,False,15
56.97,8.67,86.58,-0.309,False,15
53.84,8.75,86.1,-0.336,False,15
53.51,8.83,85.88,-0.337,False,15
49.28,8.92,57.42,-1.901,False,15
56.3,9.0,57.19,-0.21,False,15
52.07,9.08,56.38,-1.021,False,15
53.53,9.17,56.11,-0.601,False,15
44.74,9.25,54.75,-1.962,False,15
50.64,9.33,53.82,-0.677,False,15
56.8,9.42,53.37,0.852,False,15
49.21,9.5,53.07,-0.92,False,15
55.73,9.58,52.72,0.812,False,15
51.64,9.67,52.27,-0.183,False,15
59.33,9.75,52.73,1.643,False,15
49.02,9.83,52.36,-0.805,False,15
51.94,9.92,52.58,-0.158,False,15
54.02,10.0,52.39,0.42,False,15
55.76,10.08,52.7,0.764,False,15
46.37,10.17,52.1,-1.306,False,15
56.4,10.25,53.07,0.861,False,15
53.92,10.33,53.34,0.151,False,15
55.12,10.42,53.21,0.519,False,15
46.8,10.5,53.0,-1.557,False,15
48.43,10.58,52.4,-0.971,False,15
52.36,10.67,52.46,-0.024,False,15
49.22,10.75,51.61,-0.676,False,15
54.28,10.83,52.05,0.634,False,15
54.35,10.92,52.25,0.587,False,15
54.8,11.0,52.32,0.687,False,15
49.59,11.08,51.8,-0.631,False,15
49.56,11.17,52.07,-0.792,False,15
46.53,11.25,51.25,-1.461,False,15
46.2,11.33,50.6,-1.291,False,15
43.17,11.42,49.61,-1.738,False,15
56.14,11.5,50.39,1.429,False,15
54.83,11.58,50.92,0.939,False,15
45.85,11.67,50.38,-1.033,False,15
49.79,11.75,50.42,-0.145,False,15
49.11,11.83,49.99,-0.21,False,15
51.12,11.92,49.72,0.35,False,15
46.04,12.0,48.99,-0.78,False,15
59.76,12.08,49.84,2.023,False,15
46.31,12.17,49.57,-0.651,False,15
54.52,12.25,50.24,0.84,False,15
46.33,12.33,50.25,-0.771,False,15
49.6,12.42,50.78,-0.258,False,15
54.49,12.5,50.65,0.866,False,15
50.67,12.58,50.3,0.088,False,15
41.02,12.67,49.9,-1.819,False,15
49.89,12.75,49.91,-0.003,False,15
57.22,12.83,50.58,1.253,False,15
47.71,12.92,50.3,-0.482,False,15
54.83,13.0,51.03,0.714,False,15
49.39,13.08,50.17,-0.169,False,15
45.11,13.17,50.07,-1.06,False,15
48.0,13.25,49.52,-0.338,False,15
44.07,13.33,49.33,-1.127,False,15
50.22,13.42,49.39,0.179,False,15
51.75,13.5,49.16,0.579,False,15
54.27,13.58,49.46,1.024,False,15
49.4,13.67,50.16,-0.195,False,15
53.23,13.75,50.43,0.702,False,15
54.1,13.83,50.17,1.097,False,15
50.77,13.92,50.43,0.097,False,15
46.8,14.0,49.76,-0.886,False,15
49.31,14.08,49.75,-0.133,False,15
41.36,14.17,49.44,-2.053,False,15
57.47,14.25,50.23,1.601,False,15
53.0,14.33,50.97,0.491,False,15
49.42,14.42,50.91,-0.356,False,15
49.2,14.5,50.69,-0.359,False,15
45.5,14.58,49.96,-1.049,False,15
45.78,14.67,49.66,-0.876,False,15
50.56,14.75,49.44,0.26,False,15
56.09,14.83,49.6,1.433,False,15
50.42,14.92,49.58,0.187,False,15
55.29,15.0,50.28,1.064,False,15
54.28,15.08,50.7,0.742,False,15
47.59,15.17,51.22,-0.907,False,15
52.4,15.25,50.79,0.457,False,15
44.56,15.33,50.09,-1.432,False,15
55.3,15.42,50.58,1.143,False,15
59.04,15.5,51.4,1.604,False,15
2.05,15.58,47.78,-3.038,True,15
48.69,15.67,48.02,0.045,False,15
55.44,15.75,48.43,0.462,False,15
54.39,15.83,48.29,0.404,False,15
46.66,15.92,47.98,-0.087,False,15
49.55,16.0,47.5,0.138,False,15
47.54,16.08,46.94,0.041,False,15
52.82,16.17,47.37,0.366,False,15
54.14,16.25,47.52,0.443,False,15
52.3,16.33,48.16,0.276,False,15
53.63,16.42,48.02,0.376,False,15
210.36,16.5,60.63,3.035,True,15
48.43,16.58,64.5,-0.349,False,15
55.64,16.67,65.08,-0.206,False,15
47.83,16.75,64.44,-0.361,False,15
50.49,16.83,64.12,-0.295,False,15
51.29,16.92,64.5,-0.287,False,15
51.25,17.0,64.64,-0.291,False,15
49.38,17.08,64.8,-0.336,False,15
245.41,17.17,80.84,2.381,True,15
53.74,17.25,80.81,-0.392,False,15
43.78,17.33,80.1,-0.523,False,15
47.16,17.42,79.56,-0.464,False,15
51.18,17.5,66.3,-0.268,False,15
48.32,17.58,66.29,-0.318,False,15
48.01,17.67,65.65,-0.311,False,15
42.98,17.75,65.25,-0.392,False,15
48.72,17.83,65.1,-0.288,False,15
44.63,17.92,64.55,-0.349,False,15
55.69,18.0,64.92,-0.162,False,15
49.38,18.08,64.92,-0.273,False,15
55.79,18.17,49.12,1.544,False,15
50.87,18.25,48.88,0.485,False,15
45.61,20.0,45.61,0.0,False,16
31.04,20.08,38.33,-0.707,False,16
42.23,20.17,39.63,0.341,False,16
39.78,20.25,39.67,0.019,False,16
39.04,20.33,39.54,-0.094,False,16
32.64,20.42,38.39,-1.028,False,16
35.6,20.5,37.99,-0.46,False,16
3.3,20.58,33.66,-2.303,True,16
39.53,20.67,34.31,0.418,False,16
41.72,20.75,35.05,0.556,False,16
38.77,20.83,35.39,0.296,False,16
41.56,20.92,35.9,0.512,False,16
39.23,21.0,35.37,0.361,False,16
36.77,21.08,35.85,0.087,False,16
45.26,21.17,36.1,0.847,False,16
34.09,21.25,35.63,-0.143,False,16
31.06,21.33,34.96,-0.363,False,16
36.93,21.42,35.32,0.15,False,16
38.3,21.5,35.54,0.255,False,16
39.08,21.58,38.53,0.151,False,16
34.76,21.67,38.13,-0.886,False,16
32.6,21.75,37.37,-1.214,False,16
39.03,21.83,37.39,0.416,False,16
36.93,21.92,37.0,-0.021,False,16
35.5,22.0,36.69,-0.326,False,16
39.94,22.08,36.96,0.788,False,16
44.68,22.17,36.91,2.118,False,16
42.25,22.25,37.59,1.21,False,16
38.76,22.33,38.23,0.163,False,16
41.08,22.42,38.57,0.753,False,16
35.71,22.5,38.36,-0.772,False,16
41.9,22.58,38.59,0.924,False,16
37.7,22.67,38.84,-0.336,False,16
41.37,22.75,39.57,0.638,False,16
47.2,22.83,40.25,1.951,False,16
40.1,22.92,40.51,-0.123,False,16
37.23,23.0,40.66,-1.068,False,16
36.05,23.08,40.33,-1.233,False,16
33.32,23.17,39.39,-1.632,False,16
42.7,23.25,39.43,0.872,False,16
45.26,23.33,39.97,1.29,False,16
45.85,23.42,40.37,1.236,False,16
41.37,23.5,40.84,0.126,False,16
47.65,23.58,41.32,1.368,False,16
37.99,23.67,41.34,-0.727,False,16
36.99,23.75,40.98,-0.833,False,16
48.16,23.83,41.06,1.451,False,16
40.21,23.92,41.07,-0.174,False,16
43.24,0.0,41.57,0.351,False,16
46.48,0.08,42.44,0.874,False,16
43.06,0.17,43.25,-0.051,False,16
43.17,0.25,43.29,-0.033,False,16
49.67,0.33,43.65,1.489,False,16
46.3,0.42,43.69,0.641,False,16
50.35,0.5,44.44,1.34,False,16
3.38,0.58,40.75,-2.983,True,16
52.01,0.67,41.92,0.782,False,16
44.48,0.75,42.54,0.151,False,16
290.63,0.83,62.75,3.127,True,16
46.22,0.92,63.25,-0.234,False,16
53.15,1.0,64.07,-0.151,False,16
49.43,1.08,64.32,-0.205,False,16
50.67,1.17,64.95,-0.198,False,16
42.1,1.25,64.87,-0.315,False,16
46.25,1.33,64.58,-0.253,False,16
54.5,1.42,65.26,-0.149,False,16
44.85,1.5,64.81,-0.276,False,16
45.27,1.58,68.3,-0.328,False,16
47.57,1.67,67.93,-0.29,False,16
42.77,1.75,67.78,-0.356,False,16
51.82,1.83,47.88,0.979,False,16
44.26,1.92,47.72,-0.837,False,16
49.3,2.0,47.4,0.498,False,16
52.84,2.08,47.68,1.259,False,16
48.14,2.17,47.47,0.167,False,16
53.63,2.25,48.43,1.308,False,16
41.12,2.33,48.01,-1.539,False,16
51.42,2.42,47.75,0.887,False,16
52.04,2.5,48.35,0.878,False,16
55.13,2.58,49.17,1.324,False,16
36.95,2.67,48.29,-1.981,False,16
1.61,2.75,44.86,-2.948,True,16
49.88,2.83,44.69,0.355,False,16
47.37,2.92,44.95,0.165,False,16
48.89,3.0,44.92,0.272,False,16
54.96,3.08,45.09,0.67,False,16
57.16,3.17,45.85,0.749,False,16
45.39,3.25,45.16,0.015,False,16
50.81,3.33,45.97,0.324,False,16
44.3,3.42,45.37,-0.072,False,16
54.0,3.5,45.54,0.567,False,16
46.93,3.58,44.85,0.142,False,16
54.48,3.67,46.32,0.557,False,16
43.88,3.75,49.84,-1.328,False,16
49.83,3.83,49.83,-0.001,False,16
47.68,3.92,49.86,-0.487,False,16
48.51,4.0,49.83,-0.295,False,16
47.75,4.08,49.23,-0.351,False,16
43.55,4.17,48.09,-1.238,False,16
42.2,4.25,47.83,-1.413,False,16
49.26,4.33,47.7,0.4,False,16
48.26,4.42,48.03,0.061,False,16
42.16,4.5,47.04,-1.358,False,16
41.97,4.58,46.63,-1.2,False,16
204.33,4.67,59.11,3.169,True,16
38.08,4.75,58.63,-0.446,False,16
48.37,4.83,58.51,-0.22,False,16
36.64,4.92,57.59,-0.451,False,16
47.13,5.0,57.48,-0.223,False,16
53.71,5.08,57.97,-0.092,False,16
44.93,5.17,58.09,-0.284,False,16
43.85,5.25,58.22,-0.311,False,16
41.17,5.33,57.55,-0.353,False,16
43.6,5.42,57.16,-0.291,False,16
43.09,5.5,57.24,-0.304,False,16
42.45,5.58,57.28,-0.319,False,16
1.94,5.67,40.41,-2.975,True,16
50.76,5.75,41.47,0.702,False,16
44.77,5.83,41.17,0.274,False,16
42.33,5.92,41.64,0.053,False,16
38.89,6.0,40.96,-0.16,False,16
46.81,6.08,40.38,0.516,False,16
55.67,6.17,41.28,1.092,False,16
44.06,6.25,41.29,0.21,False,16
41.7,6.33,41.34,0.027,False,16
45.35,6.42,41.48,0.292,False,16
42.92,6.5,41.47,0.11,False,16
42.63,6.58,41.49,0.087,False,16
37.32,6.67,44.43,-1.43,False,16
41.15,6.75,43.63,-0.538,False,16
38.24,6.83,43.09,-0.999,False,16
45.93,6.92,43.39,0.516,False,16
38.73,7.0,43.38,-0.943,False,16
32.04,7.08,42.15,-1.752,False,16
44.66,7.17,41.23,0.851,False,16
46.91,7.25,41.46,1.269,False,16
43.94,7.33,41.65,0.527,False,16
40.81,7.42,41.27,-0.11,False,16
47.32,7.5,41.64,1.254,False,16
3.12,7.58,38.35,-2.941,True,16
45.57,7.67,39.03,0.538,False,16
42.45,7.75,39.14,0.272,False,16
44.26,7.83,39.64,0.376,False,16
39.93,7.92,39.14,0.065,False,16
37.95,8.0,39.08,-0.093,False,16
40.07,8.08,39.75,0.027,False,16
38.9,8.17,39.27,-0.031,False,16
36.85,8.25,38.43,-0.137,False,16
37.67,8.33,37.91,-0.021,False,16
39.22,8.42,37.78,0.126,False,16
43.56,8.5,37.46,0.546,False,16
37.88,8.58,40.36,-0.858,False,16
39.18,8.67,39.83,-0.271,False,16
40.21,8.75,39.64,0.254,False,16
41.42,8.83,39.4,1.099,False,16
38.58,8.92,39.29,-0.385,False,16
48.45,9.0,40.17,2.617,False,16
37.04,9.08,39.91,-0.872,False,16
36.32,9.17,39.7,-0.981,False,16
35.25,9.25,39.56,-1.2,False,16
40.77,9.33,39.82,0.267,False,16
36.19,9.42,39.57,-0.912,False,16
30.56,9.5,38.49,-1.847,False,16
33.97,9.58,38.16,-0.935,False,16
32.35,9.67,37.59,-1.1,False,16
33.36,9.75,37.02,-0.757,False,16
35.08,9.83,36.49,-0.304,False,16
37.97,9.92,36.44,0.329,False,16
36.73,10.0,35.47,0.467,False,16
33.86,10.08,35.2,-0.497,False,16
38.42,10.17,35.38,1.075,False,16
34.59,10.25,35.32,-0.258,False,16
39.69,10.33,35.23,1.671,False,16
34.32,10.42,35.07,-0.284,False,16
132.74,10.5,43.59,3.165,True,16
37.95,10.58,43.92,-0.213,False,16
35.25,10.67,44.16,-0.319,False,16
36.99,10.75,44.47,-0.268,False,16
42.47,10.83,45.08,-0.094,False,16
37.64,10.92,45.05,-0.268,False,16
36.96,11.0,45.07,-0.293,False,16
251.66,11.08,63.22,2.881,True,16
38.72,11.17,63.25,-0.375,False,16
33.8,11.25,63.18,-0.449,False,16
35.62,11.33,62.84,-0.415,False,16
41.73,11.42,63.46,-0.333,False,16
34.31,11.5,55.26,-0.338,False,16
37.8,11.58,55.25,-0.282,False,16
36.76,11.67,55.37,-0.301,False,16
26.15,11.75,54.47,-0.455,False,16
41.78,11.83,54.41,-0.203,False,16
32.37,11.92,53.97,-0.346,False,16
28.83,12.0,53.29,-0.391,False,16
30.68,12.08,34.88,-0.863,False,16
36.2,12.17,34.67,0.324,False,16
256.19,12.25,53.2,3.167,True,16
35.64,12.33,53.2,-0.274,False,16
32.15,12.42,52.41,-0.315,False,16
34.36,12.5,52.41,-0.281,False,16
24.88,12.58,51.33,-0.409,False,16
36.32,12.67,51.3,-0.231,False,16
297.25,12.75,73.89,2.345,True,16
31.46,12.83,73.03,-0.435,False,16
36.85,12.92,73.4,-0.383,False,16
41.02,13.0,74.42,-0.352,False,16
28.8,13.08,74.26,-0.478,False,16
25.63,13.17,73.38,-0.5,False,16
36.15,13.25,55.04,-0.247,False,16
40.15,13.33,55.42,-0.2,False,16
45.14,13.42,56.5,-0.149,False,16
38.43,13.5,56.84,-0.242,False,16
34.72,13.58,57.66,-0.303,False,16
35.26,13.67,57.57,-0.295,False,16
36.18,13.75,35.82,0.068,False,16
42.04,13.83,36.7,0.984,False,16
35.79,13.92,36.61,-0.151,False,16
30.51,14.0,35.73,-0.948,False,16
31.85,14.08,35.99,-0.792,False,16
36.48,14.17,36.89,-0.1,False,16
33.69,14.25,36.69,-0.716,False,16
35.65,18.0,35.65,0.0,False,17
40.32,18.08,37.98,0.707,False,17
37.64,18.17,37.87,-0.098,False,17
42.34,18.25,38.99,1.139,False,17
36.39,18.33,38.47,-0.742,False,17
38.94,18.42,38.55,0.158,False,17
36.28,18.5,38.22,-0.792,False,17
35.82,18.58,37.92,-0.868,False,17
44.27,18.67,38.63,1.819,False,17
47.58,18.75,39.52,1.98,False,17
44.37,18.83,39.96,1.068,False,17
33.69,18.92,39.44,-1.327,False,17
36.09,19.0,39.48,-0.788,False,17
3.43,19.08,36.4,-2.935,True,17
36.4,19.17,36.3,0.009,False,17
33.88,19.25,35.59,-0.155,False,17
41.75,19.33,36.04,0.509,False,17
39.05,19.42,36.05,0.268,False,17
37.01,19.5,36.11,0.08,False,17
42.28,19.58,36.65,0.496,False,17
35.23,19.67,35.9,-0.06,False,17
40.56,19.75,35.31,0.495,False,17
40.52,19.83,34.99,0.533,False,17
36.11,19.92,35.19,0.089,False,17
44.24,20.0,35.87,0.783,False,17
32.14,20.08,38.26,-1.655,False,17
43.68,20.17,38.87,1.215,False,17
39.49,20.25,39.34,0.042,False,17
38.9,20.33,39.1,-0.057,False,17
45.73,20.42,39.66,1.506,False,17
37.95,20.5,39.74,-0.449,False,17
38.45,20.58,39.42,-0.247,False,17
40.46,20.67,39.85,0.163,False,17
44.87,20.75,40.21,1.176,False,17
47.83,20.83,40.82,1.545,False,17
43.34,20.92,41.42,0.443,False,17
43.41,21.0,41.35,0.479,False,17
43.95,21.08,42.34,0.504,False,17
37.07,21.17,41.79,-1.346,False,17
40.61,21.25,41.88,-0.368,False,17
41.15,21.33,42.07,-0.274,False,17
41.31,21.42,41.7,-0.125,False,17
38.31,21.5,41.73,-1.107,False,17
42.06,21.58,42.03,0.009,False,17
43.15,21.67,42.26,0.31,False,17
47.93,21.75,42.51,1.668,False,17
43.76,21.83,42.17,0.564,False,17
42.78,21.92,42.12,0.232,False,17
43.8,22.0,42.16,0.581,False,17
37.74,22.08,41.64,-1.287,False,17
42.37,22.17,42.08,0.107,False,17
41.59,22.25,42.16,-0.217,False,17
47.37,22.33,42.68,1.56,False,17
52.72,22.42,43.63,2.202,False,17
40.55,22.5,43.82,-0.836,False,17
46.79,22.58,44.21,0.652,False,17
52.91,22.67,45.02,1.693,False,17
49.04,22.75,45.12,0.828,False,17
41.96,22.83,44.97,-0.626,False,17
51.27,22.92,45.67,1.102,False,17
39.81,23.0,45.34,-1.038,False,17
33.77,23.08,45.01,-1.894,False,17
41.85,23.17,44.97,-0.523,False,17
46.51,23.25,45.38,0.193,False,17
47.88,23.33,45.42,0.418,False,17
51.2,23.42,45.29,1.03,False,17
55.98,23.5,46.58,1.497,False,17
48.94,23.58,46.76,0.346,False,17
57.98,23.67,47.18,1.564,False,17
48.18,23.75,47.11,0.156,False,17
50.15,23.83,47.79,0.35,False,17
41.99,23.92,47.02,-0.736,False,17
55.25,0.0,48.31,1.02,False,17
52.46,0.08,49.87,0.509,False,17
42.66,0.17,49.93,-1.458,False,17
51.1,0.25,50.31,0.16,False,17
51.74,0.33,50.64,0.228,False,17
56.73,0.42,51.1,1.096,False,17
43.19,0.5,50.03,-1.277,False,17
51.65,0.58,50.26,0.26,False,17
47.42,0.67,49.38,-0.405,False,17
54.65,0.75,49.92,0.941,False,17
51.62,0.83,50.04,0.314,False,17
48.54,0.92,50.58,-0.461,False,17
52.87,1.0,50.39,0.585,False,17
45.56,1.08,49.81,-0.965,False,17
42.12,1.17,49.77,-1.706,False,17
54.49,1.25,50.05,0.949,False,17
55.61,1.33,50.37,1.063,False,17
58.63,1.42,50.53,1.564,False,17
54.76,1.5,51.49,0.687,False,17
54.64,1.58,51.74,0.6,False,17
54.45,1.67,52.33,0.452,False,17
1.31,1.75,47.88,-3.028,True,17
45.36,1.83,47.36,-0.131,False,17
56.29,1.92,48.01,0.532,False,17
51.43,2.0,47.89,0.228,False,17
57.0,2.08,48.84,0.519,False,17
51.19,2.17,49.6,0.102,False,17
49.27,2.25,49.16,0.007,False,17
52.77,2.33,48.93,0.249,False,17
50.24,2.42,48.23,0.133,False,17
59.04,2.5,48.58,0.681,False,17
54.24,2.58,48.55,0.371,False,17
50.56,2.67,48.23,0.153,False,17
54.92,2.75,52.69,0.585,False,17
51.47,2.83,53.2,-0.566,False,17
52.6,2.92,52.89,-0.1,False,17
50.89,3.0,52.85,-0.667,False,17
52.56,3.08,52.48,0.03,False,17
51.73,3.17,52.52,-0.304,False,17
51.67,3.25,52.72,-0.434,False,17
45.18,3.33,52.09,-2.118,False,17
51.24,3.42,52.17,-0.291,False,17
50.86,3.5,51.49,-0.262,False,17
53.06,3.58,51.39,0.725,False,17
56.23,3.67,51.87,1.638,False,17
51.16,3.75,51.55,-0.159,False,17
45.91,3.83,51.09,-1.739,False,17
52.89,3.92,51.11,0.594,False,17
52.32,4.0,51.23,0.36,False,17
54.04,4.08,51.36,0.865,False,17
45.91,4.17,50.87,-1.431,False,17
50.72,4.25,50.79,-0.022,False,17
55.43,4.33,51.65,1.181,False,17
45.33,4.42,51.15,-1.58,False,17
49.51,4.5,51.04,-0.412,False,17
47.5,4.58,50.58,-0.811,False,17
50.76,4.67,50.12,0.192,False,17
50.9,4.75,50.1,0.239,False,17
49.14,4.83,50.37,-0.398,False,17
43.58,4.92,49.59,-1.698,False,17
50.64,5.0,49.45,0.342,False,17
48.77,5.08,49.02,-0.077,False,17
40.79,5.17,48.59,-2.016,False,17
51.43,5.25,48.65,0.711,False,17
52.79,5.33,48.43,1.229,False,17
55.11,5.42,49.24,1.511,False,17
48.35,5.5,49.15,-0.206,False,17
43.01,5.58,48.77,-1.352,False,17
50.64,5.67,48.76,0.441,False,17
47.64,5.75,48.49,-0.203,False,17
47.02,5.83,48.31,-0.306,False,17
54.93,5.92,49.26,1.307,False,17
51.75,6.0,49.35,0.548,False,17
52.5,6.08,49.66,0.635,False,17
43.06,6.17,49.85,-1.661,False,17
49.64,6.25,49.7,-0.015,False,17
54.51,6.33,49.85,1.109,False,17
49.94,6.42,49.42,0.137,False,17
47.62,6.5,49.35,-0.446,False,17
52.34,6.58,50.13,0.647,False,17
54.29,6.67,50.44,1.066,False,17
46.85,6.75,50.37,-0.957,False,17
42.25,6.83,49.97,-1.803,False,17
46.61,6.92,49.28,-0.655,False,17
50.52,7.0,49.18,0.333,False,17
45.07,7.08,48.56,-0.864,False,17
37.99,7.17,48.14,-2.091,False,17
47.66,7.25,47.97,-0.064,False,17
55.46,7.33,48.05,1.497,False,17
37.8,7.42,47.04,-1.617,False,17
43.54,7.5,46.7,-0.545,False,17
43.13,7.58,45.93,-0.501,False,17
48.61,7.67,45.46,0.628,False,17
42.11,7.75,45.06,-0.58,False,17
43.57,7.83,45.17,-0.318,False,17
41.05,7.92,44.71,-0.71,False,17
46.39,8.0,44.37,0.417,False,17
48.47,8.08,44.65,0.765,False,17
39.31,8.17,44.76,-1.124,False,17
40.48,8.25,44.16,-0.75,False,17
46.01,8.33,43.37,0.758,False,17
44.74,8.42,43.95,0.262,False,17
40.93,8.5,43.73,-0.896,False,17
46.43,8.58,44.01,0.754,False,17
42.33,8.67,43.49,-0.398,False,17
41.52,8.75,43.44,-0.655,False,17
44.5,8.83,43.51,0.336,False,17
46.14,8.92,43.94,0.753,False,17
49.68,9.0,44.21,1.656,False,17
36.65,9.08,43.23,-1.797,False,17
41.5,9.17,43.41,-0.547,False,17
48.28,9.25,44.06,1.165,False,17
40.32,9.33,43.59,-0.879,False,17
39.28,9.42,43.13,-0.989,False,17
45.23,9.5,43.49,0.45,False,17
3.07,9.58,39.88,-3.02,True,17
47.2,9.67,40.28,0.56,False,17
42.43,9.75,40.36,0.168,False,17
43.68,9.83,40.29,0.275,False,17
41.89,9.92,39.93,0.16,False,17
39.08,10.0,39.05,0.002,False,17
36.3,10.08,39.02,-0.23,False,17
38.13,10.17,38.74,-0.052,False,17
36.6,10.25,37.77,-0.102,False,17
37.44,10.33,37.53,-0.008,False,17
34.57,10.42,37.13,-0.225,False,17
45.49,10.5,37.16,0.729,False,17
43.05,10.58,40.49,0.638,False,17
45.81,10.67,40.37,1.425,False,17
29.96,10.75,39.33,-1.96,False,17
38.6,10.83,38.91,-0.068,False,17
36.75,10.92,38.48,-0.383,False,17
33.63,11.0,38.03,-0.93,False,17
47.68,11.08,38.98,1.602,False,17
42.02,11.17,39.3,0.496,False,17
40.82,11.25,39.65,0.215,False,17
35.74,11.33,39.51,-0.682,False,17
41.76,11.42,40.11,0.311,False,17
42.72,11.5,39.88,0.554,False,17
30.19,11.58,38.81,-1.508,False,17
31.31,11.67,37.6,-1.117,False,17
44.11,11.75,38.78,0.994,False,17
36.17,11.83,38.58,-0.445,False,17
37.29,11.92,38.62,-0.246,False,17
36.36,12.0,38.85,-0.477,False,17
40.44,12.08,38.24,0.49,False,17
39.59,12.17,38.04,0.357,False,17
39.08,12.25,37.9,0.277,False,17
16.41,14.0,16.41,0.0,False,18
21.96,14.08,19.19,0.707,False,18
21.67,14.17,20.01,0.53,False,18
22.13,14.25,20.54,0.575,False,18
13.39,14.33,19.11,-1.432,False,18
20.68,14.42,19.37,0.36,False,18
25.22,14.5,20.21,1.259,False,18
17.78,14.58,19.9,-0.561,False,18
16.55,14.67,19.53,-0.802,False,18
12.01,14.75,18.78,-1.599,False,18
23.66,14.83,19.22,1.036,False,18
18.65,14.92,19.18,-0.128,False,18
23.09,15.0,19.73,0.814,False,18
12.45,15.08,18.94,-1.426,False,18
20.37,15.17,18.83,0.341,False,18
24.7,15.25,19.05,1.198,False,18
20.39,15.33,19.63,0.173,False,18
21.57,15.42,19.7,0.424,False,18
16.69,15.5,18.99,-0.559,False,18
84.73,15.58,24.57,3.104,True,18
20.79,15.67,24.92,-0.215,False,18
22.08,15.75,25.76,-0.195,False,18
26.65,15.83,26.01,0.034,False,18
26.82,15.92,26.69,0.007,False,18
21.56,16.0,26.57,-0.267,False,18
14.33,16.08,26.72,-0.665,False,18
20.62,16.17,26.75,-0.329,False,18
25.48,16.25,26.81,-0.071,False,18
18.42,16.33,26.65,-0.441,False,18
19.14,16.42,26.44,-0.389,False,18
20.23,16.5,26.74,-0.35,False,18
25.51,16.58,21.8,0.987,False,18
20.74,16.67,21.8,-0.282,False,18
26.72,16.75,22.19,1.127,False,18
15.29,16.83,21.24,-1.413,False,18
21.15,16.92,20.77,0.1,False,18
20.78,17.0,20.7,0.02,False,18
2.06,17.08,19.68,-2.741,True,18
18.55,17.17,19.51,-0.149,False,18
15.5,17.25,18.67,-0.51,False,18
25.61,17.33,19.27,0.968,False,18
16.16,17.42,19.02,-0.434,False,18
23.25,17.5,19.28,0.592,False,18
0.72,17.58,17.21,-1.998,True,18
18.15,17.67,16.99,0.141,False,18
20.73,17.75,16.49,0.55,False,18
26.86,17.83,17.46,1.14,False,18
11.82,17.92,16.68,-0.585,False,18
22.64,18.0,16.84,0.69,False,18
29.74,18.08,19.14,1.366,False,18
26.13,18.17,19.77,0.794,False,18
26.29,18.25,20.67,0.694,False,18
19.46,18.33,20.16,-0.089,False,18
15.42,18.42,20.1,-0.587,False,18
12.99,18.5,19.24,-0.767,False,18
24.02,18.58,21.19,0.491,False,18
18.08,18.67,21.18,-0.537,False,18
16.0,18.75,20.79,-0.802,False,18
18.39,18.83,20.08,-0.298,False,18
26.52,18.92,21.31,0.983,False,18
26.32,19.0,21.61,0.856,False,18
18.33,19.08,20.66,-0.474,False,18
20.1,19.17,20.16,-0.013,False,18
21.75,19.25,19.78,0.465,False,18
15.4,19.33,19.44,-0.915,False,18
24.2,19.42,20.17,0.911,False,18
20.02,19.5,20.76,-0.196,False,18
24.12,19.58,20.77,0.881,False,18
19.04,19.67,20.85,-0.483,False,18
22.06,19.75,21.35,0.205,False,18
26.14,19.83,22.0,1.165,False,18
17.78,19.92,21.27,-1.016,False,18
23.06,20.0,21.0,0.661,False,18
20.88,20.08,21.21,-0.109,False,18
20.72,20.17,21.26,-0.182,False,18
17.23,20.25,20.89,-1.143,False,18
20.28,20.33,21.29,-0.372,False,18
193.04,20.42,35.36,3.171,True,18
24.06,20.5,35.7,-0.235,False,18
22.88,20.58,35.6,-0.256,False,18
19.01,20.67,35.6,-0.334,False,18
19.75,20.75,35.4,-0.315,False,18
18.55,20.83,34.77,-0.325,False,18
19.53,20.92,34.92,-0.309,False,18
16.45,21.0,34.37,-0.358,False,18
25.66,21.08,34.76,-0.182,False,18
22.87,21.17,34.94,-0.242,False,18
20.14,21.25,35.19,-0.302,False,18
23.96,21.33,35.49,-0.232,False,18
22.93,21.42,21.32,0.583,False,18
22.57,21.5,21.19,0.516,False,18
31.92,21.58,21.94,2.44,False,18
18.13,21.67,21.87,-0.902,False,18
23.12,21.75,22.15,0.235,False,18
24.78,21.83,22.67,0.527,False,18
29.43,21.92,23.5,1.377,False,18
1.07,22.0,22.21,-2.777,True,18
24.96,22.08,22.16,0.37,False,18
27.5,22.17,22.54,0.64,False,18
25.15,22.25,22.96,0.284,False,18
24.16,22.33,22.98,0.153,False,18
27.59,22.42,23.36,0.538,False,18
31.34,22.5,24.1,0.886,False,18
26.2,22.58,23.62,0.329,False,18
26.37,22.67,24.31,0.269,False,18
28.98,22.75,24.8,0.538,False,18
34.17,22.83,25.58,1.044,False,18
26.03,22.92,25.29,0.09,False,18
30.96,23.0,27.78,1.048,False,18
21.7,23.08,27.51,-1.699,False,18
29.17,23.17,27.65,0.44,False,18
24.22,23.25,27.57,-0.951,False,18
22.9,23.33,27.47,-1.251,False,18
